Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
A	DET	0	24	0	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
primeira	ADJ	0	24	1	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
vez	NOUN	0	24	2	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
que	SCONJ	0	24	3	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
fui	AUX	1	24	4	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
usar	VERB	0	24	5	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
,	PUNCT	0	24	6	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
começou	VERB	0	24	7	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
a	SCONJ	0	24	8	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
vazar	VERB	1	24	9	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
água	NOUN	0	24	10	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
,	PUNCT	0	24	11	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
mesmo	ADV	0	24	12	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
assim	ADV	0	24	13	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
tentei	VERB	1	24	14	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
novamente	ADV	0	24	15	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
mais	ADV	0	24	16	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
não	ADV	0	24	17	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
teve	VERB	0	24	18	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
como	ADV	0	24	19	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
.	PUNCT	0	24	20	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
Em	ADP	0	24	21	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
toda	DET	0	24	22	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
usa	VERB	0	24	23	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
estação	NOUN	0	24	24	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
estava	AUX	0	24	25	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
vazando	VERB	1	24	26	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
.	PUNCT	0	24	27	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
Chateada	PROPN	1	24	28	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
,	PUNCT	0	24	29	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
expectativa	NOUN	0	24	30	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
frustada	VERB	1	24	31	0	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
23	['DET', 'ADJ', 'NOUN', 'SCONJ', 'AUX', 'VERB', 'PUNCT', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'VERB', 'ADV', 'ADV', 'ADV', 'VERB', 'ADV', 'PUNCT', 'ADP', 'DET', 'VERB', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'VERB']	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]	24	23	1	A primeira vez que fui usar , começou a vazar água , mesmo assim tentei novamente mais não teve como . Em toda usa estação estava vazando . Chateada , expectativa frustada
pessimo	ADJ	1	25	0	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
produto	NOUN	0	25	1	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
,	PUNCT	0	25	2	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
as	DET	0	25	3	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
peças	NOUN	0	25	4	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
nao	ADV	1	25	5	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
fixam	VERB	1	25	6	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
no	ADP	0	25	7	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
encaixe	NOUN	1	25	8	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
sempre	ADV	0	25	9	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
q	PRON	0	25	10	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
minha	DET	0	25	11	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
filha	NOUN	0	25	12	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
vai	AUX	0	25	13	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
brincar	VERB	1	25	14	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
as	DET	0	25	15	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
peças	NOUN	0	25	16	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
soltam	VERB	1	25	17	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
e	CCONJ	0	25	18	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
temos	VERB	0	25	19	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
que	SCONJ	0	25	20	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
montar	VERB	0	25	21	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
novamente	ADV	0	25	22	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
,	PUNCT	0	25	23	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
nao	PRON	1	25	24	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
para	SCONJ	0	25	25	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
montado	VERB	0	25	26	0	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
24	['ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADV', 'PRON', 'DET', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'SCONJ', 'VERB', 'ADV', 'PUNCT', 'PRON', 'SCONJ', 'VERB']	[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]	25	24	1	pessimo produto , as peças nao fixam no encaixe sempre q minha filha vai brincar as peças soltam e temos que montar novamente , nao para montado
Produto	NOUN	1	26	0	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
bom	ADJ	0	26	1	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
,	PUNCT	0	26	2	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
com	ADP	0	26	3	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
acabamento	NOUN	1	26	4	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
nota	NOUN	0	26	5	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
10	NUM	0	26	6	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
,	PUNCT	0	26	7	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
acessórios	NOUN	0	26	8	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
úteis	ADJ	0	26	9	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
para	ADP	0	26	10	0	Produto bom , com acabamento nota 10 , acessórios úteis para o dia dia . Recomendado para retirar pelos do corpo , retocar e diminuir a barba , sobrancelhas e nariz . Não recomendado para raspar a barba , não se compara a uma gilete .
